pixel_id,point_data
112570,POINT(-55.25 -11.75)
112571,POINT(-54.75 -11.75)
112572,POINT(-54.25 -11.75)
112573,POINT(-53.75 -11.75)
112574,POINT(-53.25 -11.75)
112575,POINT(-52.75 -11.75)
112576,POINT(-52.25 -11.75)
112577,POINT(-51.75 -11.75)
112578,POINT(-51.25 -11.75)
112579,POINT(-50.75 -11.75)
112580,POINT(-50.25 -11.75)
112581,POINT(-49.75 -11.75)
112582,POINT(-49.25 -11.75)
112583,POINT(-48.75 -11.75)
112584,POINT(-48.25 -11.75)
112585,POINT(-47.75 -11.75)
112586,POINT(-47.25 -11.75)
112587,POINT(-46.75 -11.75)
112588,POINT(-46.25 -11.75)
112589,POINT(-45.75 -11.75)
112590,POINT(-45.25 -11.75)
112591,POINT(-44.75 -11.75)
112592,POINT(-44.25 -11.75)
112593,POINT(-43.75 -11.75)
112594,POINT(-43.25 -11.75)
112595,POINT(-42.75 -11.75)
112596,POINT(-42.25 -11.75)
112597,POINT(-41.75 -11.75)
112598,POINT(-41.25 -11.75)
112599,POINT(-40.75 -11.75)
112600,POINT(-40.25 -11.75)
112601,POINT(-39.75 -11.75)
112602,POINT(-39.25 -11.75)
112603,POINT(-38.75 -11.75)
112604,POINT(-38.25 -11.75)
112605,POINT(-37.75 -11.75)
112708,POINT(13.75 -11.75)
112709,POINT(14.25 -11.75)
112710,POINT(14.75 -11.75)
112711,POINT(15.25 -11.75)
112712,POINT(15.75 -11.75)
112713,POINT(16.25 -11.75)
112714,POINT(16.75 -11.75)
112715,POINT(17.25 -11.75)
112716,POINT(17.75 -11.75)
112717,POINT(18.25 -11.75)
112718,POINT(18.75 -11.75)
112719,POINT(19.25 -11.75)
112720,POINT(19.75 -11.75)
112721,POINT(20.25 -11.75)
112722,POINT(20.75 -11.75)
112723,POINT(21.25 -11.75)
112724,POINT(21.75 -11.75)
112725,POINT(22.25 -11.75)
112726,POINT(22.75 -11.75)
112727,POINT(23.25 -11.75)
112728,POINT(23.75 -11.75)
112729,POINT(24.25 -11.75)
112730,POINT(24.75 -11.75)
112731,POINT(25.25 -11.75)
112732,POINT(25.75 -11.75)
112733,POINT(26.25 -11.75)
112734,POINT(26.75 -11.75)
112735,POINT(27.25 -11.75)
112736,POINT(27.75 -11.75)
112737,POINT(28.25 -11.75)
112738,POINT(28.75 -11.75)
112739,POINT(29.25 -11.75)
112740,POINT(29.75 -11.75)
112741,POINT(30.25 -11.75)
112742,POINT(30.75 -11.75)
112743,POINT(31.25 -11.75)
112744,POINT(31.75 -11.75)
112745,POINT(32.25 -11.75)
112746,POINT(32.75 -11.75)
112747,POINT(33.25 -11.75)
112748,POINT(33.75 -11.75)
112749,POINT(34.25 -11.75)
112750,POINT(34.75 -11.75)
112751,POINT(35.25 -11.75)
112752,POINT(35.75 -11.75)
112753,POINT(36.25 -11.75)
112754,POINT(36.75 -11.75)
112755,POINT(37.25 -11.75)
112756,POINT(37.75 -11.75)
112757,POINT(38.25 -11.75)
112758,POINT(38.75 -11.75)
112759,POINT(39.25 -11.75)
112760,POINT(39.75 -11.75)
112761,POINT(40.25 -11.75)
112767,POINT(43.25 -11.75)
112768,POINT(43.75 -11.75)
112775,POINT(47.25 -11.75)
112779,POINT(49.25 -11.75)
112941,POINT(130.25 -11.75)
112942,POINT(130.75 -11.75)
112943,POINT(131.25 -11.75)
112944,POINT(131.75 -11.75)
112945,POINT(132.25 -11.75)
112946,POINT(132.75 -11.75)
112947,POINT(133.25 -11.75)
112948,POINT(133.75 -11.75)
112949,POINT(134.25 -11.75)
112950,POINT(134.75 -11.75)
112951,POINT(135.25 -11.75)
112952,POINT(135.75 -11.75)
112953,POINT(136.25 -11.75)
112954,POINT(136.75 -11.75)
112965,POINT(142.25 -11.75)
112966,POINT(142.75 -11.75)
112967,POINT(143.25 -11.75)
113001,POINT(160.25 -11.75)
113014,POINT(166.75 -11.75)
113245,POINT(-77.75 -11.25)
113246,POINT(-77.25 -11.25)
113247,POINT(-76.75 -11.25)
113248,POINT(-76.25 -11.25)
113249,POINT(-75.75 -11.25)
113250,POINT(-75.25 -11.25)
113251,POINT(-74.75 -11.25)
113252,POINT(-74.25 -11.25)
113253,POINT(-73.75 -11.25)
113254,POINT(-73.25 -11.25)
113255,POINT(-72.75 -11.25)
113256,POINT(-72.25 -11.25)
113257,POINT(-71.75 -11.25)
113258,POINT(-71.25 -11.25)
113259,POINT(-70.75 -11.25)
113260,POINT(-70.25 -11.25)
113261,POINT(-69.75 -11.25)
113262,POINT(-69.25 -11.25)
113263,POINT(-68.75 -11.25)
113264,POINT(-68.25 -11.25)
113265,POINT(-67.75 -11.25)
113266,POINT(-67.25 -11.25)
113267,POINT(-66.75 -11.25)
113268,POINT(-66.25 -11.25)
113269,POINT(-65.75 -11.25)
113270,POINT(-65.25 -11.25)
113271,POINT(-64.75 -11.25)
113272,POINT(-64.25 -11.25)
113273,POINT(-63.75 -11.25)
113274,POINT(-63.25 -11.25)
113275,POINT(-62.75 -11.25)
113276,POINT(-62.25 -11.25)
113277,POINT(-61.75 -11.25)
113278,POINT(-61.25 -11.25)
113279,POINT(-60.75 -11.25)
113280,POINT(-60.25 -11.25)
113281,POINT(-59.75 -11.25)
113282,POINT(-59.25 -11.25)
113283,POINT(-58.75 -11.25)
113284,POINT(-58.25 -11.25)
113285,POINT(-57.75 -11.25)
113286,POINT(-57.25 -11.25)
113287,POINT(-56.75 -11.25)
113288,POINT(-56.25 -11.25)
113289,POINT(-55.75 -11.25)
113290,POINT(-55.25 -11.25)
113291,POINT(-54.75 -11.25)
113292,POINT(-54.25 -11.25)
113293,POINT(-53.75 -11.25)
113294,POINT(-53.25 -11.25)
113295,POINT(-52.75 -11.25)
113296,POINT(-52.25 -11.25)
113297,POINT(-51.75 -11.25)
113298,POINT(-51.25 -11.25)
113299,POINT(-50.75 -11.25)
113300,POINT(-50.25 -11.25)
113301,POINT(-49.75 -11.25)
113302,POINT(-49.25 -11.25)
113303,POINT(-48.75 -11.25)
113304,POINT(-48.25 -11.25)
113305,POINT(-47.75 -11.25)
113306,POINT(-47.25 -11.25)
113307,POINT(-46.75 -11.25)
113308,POINT(-46.25 -11.25)
113309,POINT(-45.75 -11.25)
113310,POINT(-45.25 -11.25)
113311,POINT(-44.75 -11.25)
113312,POINT(-44.25 -11.25)
113313,POINT(-43.75 -11.25)
113314,POINT(-43.25 -11.25)
113315,POINT(-42.75 -11.25)
113316,POINT(-42.25 -11.25)
113317,POINT(-41.75 -11.25)
113318,POINT(-41.25 -11.25)
113319,POINT(-40.75 -11.25)
113320,POINT(-40.25 -11.25)
113321,POINT(-39.75 -11.25)
113322,POINT(-39.25 -11.25)
113323,POINT(-38.75 -11.25)
113324,POINT(-38.25 -11.25)
113325,POINT(-37.75 -11.25)
113326,POINT(-37.25 -11.25)
113428,POINT(13.75 -11.25)
113429,POINT(14.25 -11.25)
113430,POINT(14.75 -11.25)
113431,POINT(15.25 -11.25)
113432,POINT(15.75 -11.25)
113433,POINT(16.25 -11.25)
113434,POINT(16.75 -11.25)
113435,POINT(17.25 -11.25)
113436,POINT(17.75 -11.25)
113437,POINT(18.25 -11.25)
113438,POINT(18.75 -11.25)
113439,POINT(19.25 -11.25)
113440,POINT(19.75 -11.25)
113441,POINT(20.25 -11.25)
113442,POINT(20.75 -11.25)
113443,POINT(21.25 -11.25)
113444,POINT(21.75 -11.25)
113445,POINT(22.25 -11.25)
113446,POINT(22.75 -11.25)
113447,POINT(23.25 -11.25)
113448,POINT(23.75 -11.25)
113449,POINT(24.25 -11.25)
113450,POINT(24.75 -11.25)
113451,POINT(25.25 -11.25)
113452,POINT(25.75 -11.25)
113453,POINT(26.25 -11.25)
113454,POINT(26.75 -11.25)
113455,POINT(27.25 -11.25)
113456,POINT(27.75 -11.25)
113457,POINT(28.25 -11.25)
113458,POINT(28.75 -11.25)
113459,POINT(29.25 -11.25)
113460,POINT(29.75 -11.25)
113461,POINT(30.25 -11.25)
113462,POINT(30.75 -11.25)
113463,POINT(31.25 -11.25)
113464,POINT(31.75 -11.25)
113465,POINT(32.25 -11.25)
113466,POINT(32.75 -11.25)
113467,POINT(33.25 -11.25)
113468,POINT(33.75 -11.25)
113469,POINT(34.25 -11.25)
113470,POINT(34.75 -11.25)
113471,POINT(35.25 -11.25)
113472,POINT(35.75 -11.25)
113473,POINT(36.25 -11.25)
113474,POINT(36.75 -11.25)
113475,POINT(37.25 -11.25)
113476,POINT(37.75 -11.25)
113477,POINT(38.25 -11.25)
113478,POINT(38.75 -11.25)
113479,POINT(39.25 -11.25)
113480,POINT(39.75 -11.25)
113481,POINT(40.25 -11.25)
113487,POINT(43.25 -11.25)
113661,POINT(130.25 -11.25)
113662,POINT(130.75 -11.25)
113663,POINT(131.25 -11.25)
113664,POINT(131.75 -11.25)
113665,POINT(132.25 -11.25)
113666,POINT(132.75 -11.25)
113667,POINT(133.25 -11.25)
113668,POINT(133.75 -11.25)
113673,POINT(136.25 -11.25)
113674,POINT(136.75 -11.25)
113685,POINT(142.25 -11.25)
113686,POINT(142.75 -11.25)
113707,POINT(153.25 -11.25)
113709,POINT(154.25 -11.25)
113789,POINT(-165.75 -10.75)
113965,POINT(-77.75 -10.75)
113966,POINT(-77.25 -10.75)
113967,POINT(-76.75 -10.75)
113968,POINT(-76.25 -10.75)
113969,POINT(-75.75 -10.75)
113970,POINT(-75.25 -10.75)
113971,POINT(-74.75 -10.75)
113972,POINT(-74.25 -10.75)
113973,POINT(-73.75 -10.75)
113974,POINT(-73.25 -10.75)
113975,POINT(-72.75 -10.75)
113976,POINT(-72.25 -10.75)
113977,POINT(-71.75 -10.75)
113978,POINT(-71.25 -10.75)
113979,POINT(-70.75 -10.75)
113980,POINT(-70.25 -10.75)
113981,POINT(-69.75 -10.75)
113982,POINT(-69.25 -10.75)
113983,POINT(-68.75 -10.75)
113984,POINT(-68.25 -10.75)
113985,POINT(-67.75 -10.75)
113986,POINT(-67.25 -10.75)
113987,POINT(-66.75 -10.75)
113988,POINT(-66.25 -10.75)
113989,POINT(-65.75 -10.75)
113990,POINT(-65.25 -10.75)
113991,POINT(-64.75 -10.75)
113992,POINT(-64.25 -10.75)
113993,POINT(-63.75 -10.75)
113994,POINT(-63.25 -10.75)
113995,POINT(-62.75 -10.75)
113996,POINT(-62.25 -10.75)
113997,POINT(-61.75 -10.75)
113998,POINT(-61.25 -10.75)
113999,POINT(-60.75 -10.75)
114000,POINT(-60.25 -10.75)
114001,POINT(-59.75 -10.75)
114002,POINT(-59.25 -10.75)
114003,POINT(-58.75 -10.75)
114004,POINT(-58.25 -10.75)
114005,POINT(-57.75 -10.75)
114006,POINT(-57.25 -10.75)
114007,POINT(-56.75 -10.75)
114008,POINT(-56.25 -10.75)
114009,POINT(-55.75 -10.75)
114010,POINT(-55.25 -10.75)
114011,POINT(-54.75 -10.75)
114012,POINT(-54.25 -10.75)
114013,POINT(-53.75 -10.75)
114014,POINT(-53.25 -10.75)
114015,POINT(-52.75 -10.75)
114016,POINT(-52.25 -10.75)
114017,POINT(-51.75 -10.75)
114018,POINT(-51.25 -10.75)
114019,POINT(-50.75 -10.75)
114020,POINT(-50.25 -10.75)
114021,POINT(-49.75 -10.75)
114022,POINT(-49.25 -10.75)
114023,POINT(-48.75 -10.75)
114024,POINT(-48.25 -10.75)
114025,POINT(-47.75 -10.75)
114026,POINT(-47.25 -10.75)
114027,POINT(-46.75 -10.75)
114028,POINT(-46.25 -10.75)
114029,POINT(-45.75 -10.75)
114030,POINT(-45.25 -10.75)
114031,POINT(-44.75 -10.75)
114032,POINT(-44.25 -10.75)
114033,POINT(-43.75 -10.75)
114034,POINT(-43.25 -10.75)
114035,POINT(-42.75 -10.75)
114036,POINT(-42.25 -10.75)
114037,POINT(-41.75 -10.75)
114038,POINT(-41.25 -10.75)
114039,POINT(-40.75 -10.75)
114040,POINT(-40.25 -10.75)
114041,POINT(-39.75 -10.75)
114042,POINT(-39.25 -10.75)
114043,POINT(-38.75 -10.75)
114044,POINT(-38.25 -10.75)
114045,POINT(-37.75 -10.75)
114046,POINT(-37.25 -10.75)
114047,POINT(-36.75 -10.75)
114148,POINT(13.75 -10.75)
114149,POINT(14.25 -10.75)
114150,POINT(14.75 -10.75)
114151,POINT(15.25 -10.75)
114152,POINT(15.75 -10.75)
114153,POINT(16.25 -10.75)
114154,POINT(16.75 -10.75)
114155,POINT(17.25 -10.75)
114156,POINT(17.75 -10.75)
114157,POINT(18.25 -10.75)
114158,POINT(18.75 -10.75)
114159,POINT(19.25 -10.75)
114160,POINT(19.75 -10.75)
114161,POINT(20.25 -10.75)
114162,POINT(20.75 -10.75)
114163,POINT(21.25 -10.75)
114164,POINT(21.75 -10.75)
114165,POINT(22.25 -10.75)
114166,POINT(22.75 -10.75)
114167,POINT(23.25 -10.75)
114168,POINT(23.75 -10.75)
114169,POINT(24.25 -10.75)
114170,POINT(24.75 -10.75)
114171,POINT(25.25 -10.75)
114172,POINT(25.75 -10.75)
114173,POINT(26.25 -10.75)
114174,POINT(26.75 -10.75)
114175,POINT(27.25 -10.75)
114176,POINT(27.75 -10.75)
114177,POINT(28.25 -10.75)
114178,POINT(28.75 -10.75)
114179,POINT(29.25 -10.75)
114180,POINT(29.75 -10.75)
114181,POINT(30.25 -10.75)
114182,POINT(30.75 -10.75)
114183,POINT(31.25 -10.75)
114184,POINT(31.75 -10.75)
114185,POINT(32.25 -10.75)
114186,POINT(32.75 -10.75)
114187,POINT(33.25 -10.75)
114188,POINT(33.75 -10.75)
114189,POINT(34.25 -10.75)
114190,POINT(34.75 -10.75)
114191,POINT(35.25 -10.75)
114192,POINT(35.75 -10.75)
114193,POINT(36.25 -10.75)
114194,POINT(36.75 -10.75)
114195,POINT(37.25 -10.75)
114196,POINT(37.75 -10.75)
114197,POINT(38.25 -10.75)
114198,POINT(38.75 -10.75)
114199,POINT(39.25 -10.75)
114200,POINT(39.75 -10.75)
114201,POINT(40.25 -10.75)
114202,POINT(40.75 -10.75)
114234,POINT(56.75 -10.75)
114364,POINT(121.75 -10.75)
114366,POINT(122.75 -10.75)
114367,POINT(123.25 -10.75)
114386,POINT(132.75 -10.75)
114404,POINT(141.75 -10.75)
114405,POINT(142.25 -10.75)
114406,POINT(142.75 -10.75)
114421,POINT(150.25 -10.75)
114422,POINT(150.75 -10.75)
114424,POINT(151.75 -10.75)
114426,POINT(152.75 -10.75)
114444,POINT(161.75 -10.75)
114445,POINT(162.25 -10.75)
114452,POINT(165.75 -10.75)
114453,POINT(166.25 -10.75)
114479,POINT(179.25 -10.75)
114480,POINT(179.75 -10.75)
114518,POINT(-161.25 -10.25)
114519,POINT(-160.75 -10.25)
114684,POINT(-78.25 -10.25)
114685,POINT(-77.75 -10.25)
114686,POINT(-77.25 -10.25)
114687,POINT(-76.75 -10.25)
114688,POINT(-76.25 -10.25)
114689,POINT(-75.75 -10.25)
114690,POINT(-75.25 -10.25)
114691,POINT(-74.75 -10.25)
114692,POINT(-74.25 -10.25)
114693,POINT(-73.75 -10.25)
114694,POINT(-73.25 -10.25)
114695,POINT(-72.75 -10.25)
114696,POINT(-72.25 -10.25)
114697,POINT(-71.75 -10.25)
114698,POINT(-71.25 -10.25)
114699,POINT(-70.75 -10.25)
114700,POINT(-70.25 -10.25)
114701,POINT(-69.75 -10.25)
114702,POINT(-69.25 -10.25)
114703,POINT(-68.75 -10.25)
114704,POINT(-68.25 -10.25)
114705,POINT(-67.75 -10.25)
114706,POINT(-67.25 -10.25)
114707,POINT(-66.75 -10.25)
114708,POINT(-66.25 -10.25)
114709,POINT(-65.75 -10.25)
114710,POINT(-65.25 -10.25)
114711,POINT(-64.75 -10.25)
114712,POINT(-64.25 -10.25)
114713,POINT(-63.75 -10.25)
114714,POINT(-63.25 -10.25)
114715,POINT(-62.75 -10.25)
114716,POINT(-62.25 -10.25)
114717,POINT(-61.75 -10.25)
114718,POINT(-61.25 -10.25)
114719,POINT(-60.75 -10.25)
114720,POINT(-60.25 -10.25)
114721,POINT(-59.75 -10.25)
114722,POINT(-59.25 -10.25)
114723,POINT(-58.75 -10.25)
114724,POINT(-58.25 -10.25)
114725,POINT(-57.75 -10.25)
114726,POINT(-57.25 -10.25)
114727,POINT(-56.75 -10.25)
114728,POINT(-56.25 -10.25)
114729,POINT(-55.75 -10.25)
114730,POINT(-55.25 -10.25)
114731,POINT(-54.75 -10.25)
114732,POINT(-54.25 -10.25)
114733,POINT(-53.75 -10.25)
114734,POINT(-53.25 -10.25)
114735,POINT(-52.75 -10.25)
114736,POINT(-52.25 -10.25)
114737,POINT(-51.75 -10.25)
114738,POINT(-51.25 -10.25)
114739,POINT(-50.75 -10.25)
114740,POINT(-50.25 -10.25)
114741,POINT(-49.75 -10.25)
114742,POINT(-49.25 -10.25)
114743,POINT(-48.75 -10.25)
114744,POINT(-48.25 -10.25)
114745,POINT(-47.75 -10.25)
114746,POINT(-47.25 -10.25)
114747,POINT(-46.75 -10.25)
114748,POINT(-46.25 -10.25)
114749,POINT(-45.75 -10.25)
114750,POINT(-45.25 -10.25)
114751,POINT(-44.75 -10.25)
114752,POINT(-44.25 -10.25)
114753,POINT(-43.75 -10.25)
114754,POINT(-43.25 -10.25)
114755,POINT(-42.75 -10.25)
114756,POINT(-42.25 -10.25)
114757,POINT(-41.75 -10.25)
114758,POINT(-41.25 -10.25)
114759,POINT(-40.75 -10.25)
114760,POINT(-40.25 -10.25)
114761,POINT(-39.75 -10.25)
114762,POINT(-39.25 -10.25)
114763,POINT(-38.75 -10.25)
114764,POINT(-38.25 -10.25)
114765,POINT(-37.75 -10.25)
114766,POINT(-37.25 -10.25)
114767,POINT(-36.75 -10.25)
114768,POINT(-36.25 -10.25)
114867,POINT(13.25 -10.25)
114868,POINT(13.75 -10.25)
114869,POINT(14.25 -10.25)
114870,POINT(14.75 -10.25)
114871,POINT(15.25 -10.25)
114872,POINT(15.75 -10.25)
114873,POINT(16.25 -10.25)
114874,POINT(16.75 -10.25)
114875,POINT(17.25 -10.25)
114876,POINT(17.75 -10.25)
114877,POINT(18.25 -10.25)
114878,POINT(18.75 -10.25)
114879,POINT(19.25 -10.25)
114880,POINT(19.75 -10.25)
114881,POINT(20.25 -10.25)
114882,POINT(20.75 -10.25)
114883,POINT(21.25 -10.25)
114884,POINT(21.75 -10.25)
114885,POINT(22.25 -10.25)
114886,POINT(22.75 -10.25)
114887,POINT(23.25 -10.25)
114888,POINT(23.75 -10.25)
114889,POINT(24.25 -10.25)
114890,POINT(24.75 -10.25)
114891,POINT(25.25 -10.25)
114892,POINT(25.75 -10.25)
114893,POINT(26.25 -10.25)
114894,POINT(26.75 -10.25)
114895,POINT(27.25 -10.25)
114896,POINT(27.75 -10.25)
114897,POINT(28.25 -10.25)
114898,POINT(28.75 -10.25)
114899,POINT(29.25 -10.25)
114900,POINT(29.75 -10.25)
114901,POINT(30.25 -10.25)
114902,POINT(30.75 -10.25)
114903,POINT(31.25 -10.25)
114904,POINT(31.75 -10.25)
114905,POINT(32.25 -10.25)
114906,POINT(32.75 -10.25)
114907,POINT(33.25 -10.25)
114908,POINT(33.75 -10.25)
114909,POINT(34.25 -10.25)
114910,POINT(34.75 -10.25)
114911,POINT(35.25 -10.25)
114912,POINT(35.75 -10.25)
114913,POINT(36.25 -10.25)
114914,POINT(36.75 -10.25)
114915,POINT(37.25 -10.25)
114916,POINT(37.75 -10.25)
114917,POINT(38.25 -10.25)
114918,POINT(38.75 -10.25)
114919,POINT(39.25 -10.25)
114920,POINT(39.75 -10.25)
114921,POINT(40.25 -10.25)
115052,POINT(105.75 -10.25)
115081,POINT(120.25 -10.25)
115082,POINT(120.75 -10.25)
115084,POINT(121.75 -10.25)
115087,POINT(123.25 -10.25)
115088,POINT(123.75 -10.25)
115089,POINT(124.25 -10.25)
115090,POINT(124.75 -10.25)
115125,POINT(142.25 -10.25)
115136,POINT(147.75 -10.25)
115137,POINT(148.25 -10.25)
115138,POINT(148.75 -10.25)
115139,POINT(149.25 -10.25)
115140,POINT(149.75 -10.25)
115141,POINT(150.25 -10.25)
115142,POINT(150.75 -10.25)
115143,POINT(151.25 -10.25)
115163,POINT(161.25 -10.25)
115164,POINT(161.75 -10.25)
115282,POINT(-139.25 -9.75)
115283,POINT(-138.75 -9.75)
115404,POINT(-78.25 -9.75)
115405,POINT(-77.75 -9.75)
115406,POINT(-77.25 -9.75)
115407,POINT(-76.75 -9.75)
115408,POINT(-76.25 -9.75)
115409,POINT(-75.75 -9.75)
115410,POINT(-75.25 -9.75)
115411,POINT(-74.75 -9.75)
115412,POINT(-74.25 -9.75)
115413,POINT(-73.75 -9.75)
115414,POINT(-73.25 -9.75)
115415,POINT(-72.75 -9.75)
115416,POINT(-72.25 -9.75)
115417,POINT(-71.75 -9.75)
115418,POINT(-71.25 -9.75)
115419,POINT(-70.75 -9.75)
115420,POINT(-70.25 -9.75)
115421,POINT(-69.75 -9.75)
115422,POINT(-69.25 -9.75)
115423,POINT(-68.75 -9.75)
115424,POINT(-68.25 -9.75)
115425,POINT(-67.75 -9.75)
115426,POINT(-67.25 -9.75)
115427,POINT(-66.75 -9.75)
115428,POINT(-66.25 -9.75)
115429,POINT(-65.75 -9.75)
115430,POINT(-65.25 -9.75)
115431,POINT(-64.75 -9.75)
115432,POINT(-64.25 -9.75)
115433,POINT(-63.75 -9.75)
115434,POINT(-63.25 -9.75)
115435,POINT(-62.75 -9.75)
115436,POINT(-62.25 -9.75)
115437,POINT(-61.75 -9.75)
115438,POINT(-61.25 -9.75)
115439,POINT(-60.75 -9.75)
115440,POINT(-60.25 -9.75)
115441,POINT(-59.75 -9.75)
115442,POINT(-59.25 -9.75)
115443,POINT(-58.75 -9.75)
115444,POINT(-58.25 -9.75)
115445,POINT(-57.75 -9.75)
115446,POINT(-57.25 -9.75)
115447,POINT(-56.75 -9.75)
115448,POINT(-56.25 -9.75)
115449,POINT(-55.75 -9.75)
115450,POINT(-55.25 -9.75)
115451,POINT(-54.75 -9.75)
115452,POINT(-54.25 -9.75)
115453,POINT(-53.75 -9.75)
115454,POINT(-53.25 -9.75)
115455,POINT(-52.75 -9.75)
115456,POINT(-52.25 -9.75)
115457,POINT(-51.75 -9.75)
115458,POINT(-51.25 -9.75)
115459,POINT(-50.75 -9.75)
115460,POINT(-50.25 -9.75)
115461,POINT(-49.75 -9.75)
115462,POINT(-49.25 -9.75)
115463,POINT(-48.75 -9.75)
115464,POINT(-48.25 -9.75)
115465,POINT(-47.75 -9.75)
115466,POINT(-47.25 -9.75)
115467,POINT(-46.75 -9.75)
115468,POINT(-46.25 -9.75)
115469,POINT(-45.75 -9.75)
115470,POINT(-45.25 -9.75)
115471,POINT(-44.75 -9.75)
115472,POINT(-44.25 -9.75)
115473,POINT(-43.75 -9.75)
115474,POINT(-43.25 -9.75)
115475,POINT(-42.75 -9.75)
115476,POINT(-42.25 -9.75)
115477,POINT(-41.75 -9.75)
115478,POINT(-41.25 -9.75)
115479,POINT(-40.75 -9.75)
115480,POINT(-40.25 -9.75)
115481,POINT(-39.75 -9.75)
115482,POINT(-39.25 -9.75)
115483,POINT(-38.75 -9.75)
115484,POINT(-38.25 -9.75)
115485,POINT(-37.75 -9.75)
115486,POINT(-37.25 -9.75)
115487,POINT(-36.75 -9.75)
115488,POINT(-36.25 -9.75)
115489,POINT(-35.75 -9.75)
115587,POINT(13.25 -9.75)
115588,POINT(13.75 -9.75)
115589,POINT(14.25 -9.75)
115590,POINT(14.75 -9.75)
115591,POINT(15.25 -9.75)
115592,POINT(15.75 -9.75)
115593,POINT(16.25 -9.75)
115594,POINT(16.75 -9.75)
115595,POINT(17.25 -9.75)
115596,POINT(17.75 -9.75)
115597,POINT(18.25 -9.75)
115598,POINT(18.75 -9.75)
115599,POINT(19.25 -9.75)
115600,POINT(19.75 -9.75)
115601,POINT(20.25 -9.75)
115602,POINT(20.75 -9.75)
115603,POINT(21.25 -9.75)
115604,POINT(21.75 -9.75)
115605,POINT(22.25 -9.75)
115606,POINT(22.75 -9.75)
115607,POINT(23.25 -9.75)
115608,POINT(23.75 -9.75)
115609,POINT(24.25 -9.75)
115610,POINT(24.75 -9.75)
115611,POINT(25.25 -9.75)
115612,POINT(25.75 -9.75)
115613,POINT(26.25 -9.75)
115614,POINT(26.75 -9.75)
115615,POINT(27.25 -9.75)
115616,POINT(27.75 -9.75)
115617,POINT(28.25 -9.75)
115618,POINT(28.75 -9.75)
115619,POINT(29.25 -9.75)
115620,POINT(29.75 -9.75)
115621,POINT(30.25 -9.75)
115622,POINT(30.75 -9.75)
115623,POINT(31.25 -9.75)
115624,POINT(31.75 -9.75)
115625,POINT(32.25 -9.75)
115626,POINT(32.75 -9.75)
115627,POINT(33.25 -9.75)
115628,POINT(33.75 -9.75)
115629,POINT(34.25 -9.75)
115630,POINT(34.75 -9.75)
115631,POINT(35.25 -9.75)
115632,POINT(35.75 -9.75)
115633,POINT(36.25 -9.75)
115634,POINT(36.75 -9.75)
115635,POINT(37.25 -9.75)
115636,POINT(37.75 -9.75)
115637,POINT(38.25 -9.75)
115638,POINT(38.75 -9.75)
115639,POINT(39.25 -9.75)
115640,POINT(39.75 -9.75)
115799,POINT(119.25 -9.75)
115800,POINT(119.75 -9.75)
115801,POINT(120.25 -9.75)
115802,POINT(120.75 -9.75)
115808,POINT(123.75 -9.75)
115809,POINT(124.25 -9.75)
115810,POINT(124.75 -9.75)
115811,POINT(125.25 -9.75)
115855,POINT(147.25 -9.75)
115856,POINT(147.75 -9.75)
115857,POINT(148.25 -9.75)
115858,POINT(148.75 -9.75)
115859,POINT(149.25 -9.75)
115860,POINT(149.75 -9.75)
115861,POINT(150.25 -9.75)
115862,POINT(150.75 -9.75)
115863,POINT(151.25 -9.75)
115880,POINT(159.75 -9.75)
115881,POINT(160.25 -9.75)
115882,POINT(160.75 -9.75)
115883,POINT(161.25 -9.75)
115937,POINT(-171.75 -9.25)
115938,POINT(-171.25 -9.25)
115964,POINT(-158.25 -9.25)
116123,POINT(-78.75 -9.25)
116124,POINT(-78.25 -9.25)
116125,POINT(-77.75 -9.25)
116126,POINT(-77.25 -9.25)
116127,POINT(-76.75 -9.25)
116128,POINT(-76.25 -9.25)
116129,POINT(-75.75 -9.25)
116130,POINT(-75.25 -9.25)
116131,POINT(-74.75 -9.25)
116132,POINT(-74.25 -9.25)
116133,POINT(-73.75 -9.25)
116134,POINT(-73.25 -9.25)
116135,POINT(-72.75 -9.25)
116136,POINT(-72.25 -9.25)
116137,POINT(-71.75 -9.25)
116138,POINT(-71.25 -9.25)
116139,POINT(-70.75 -9.25)
116140,POINT(-70.25 -9.25)
116141,POINT(-69.75 -9.25)
116142,POINT(-69.25 -9.25)
116143,POINT(-68.75 -9.25)
116144,POINT(-68.25 -9.25)
116145,POINT(-67.75 -9.25)
116146,POINT(-67.25 -9.25)
116147,POINT(-66.75 -9.25)
116148,POINT(-66.25 -9.25)
116149,POINT(-65.75 -9.25)
116150,POINT(-65.25 -9.25)
116151,POINT(-64.75 -9.25)
116152,POINT(-64.25 -9.25)
116153,POINT(-63.75 -9.25)
116154,POINT(-63.25 -9.25)
116155,POINT(-62.75 -9.25)
116156,POINT(-62.25 -9.25)
116157,POINT(-61.75 -9.25)
116158,POINT(-61.25 -9.25)
116159,POINT(-60.75 -9.25)
116160,POINT(-60.25 -9.25)
116161,POINT(-59.75 -9.25)
116162,POINT(-59.25 -9.25)
116163,POINT(-58.75 -9.25)
116164,POINT(-58.25 -9.25)
116165,POINT(-57.75 -9.25)
116166,POINT(-57.25 -9.25)
116167,POINT(-56.75 -9.25)
116168,POINT(-56.25 -9.25)
116169,POINT(-55.75 -9.25)
116170,POINT(-55.25 -9.25)
116171,POINT(-54.75 -9.25)
